DATASET,DATE,TEAMS,VENUE,1Q,2Q,3Q,4Q,OT1,OT2,OT3,OT4,F,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,POSS,PACE,OEFF,DEFF,REST DAYS,STARTING LINEUPS,,,,,MAIN REFEREE,CREW REFEREES,OPENING ODDS,SPREAD,TOTAL,MOVEMENTS,CLOSING,MONEYLINE,HALFTIME,BOX SCORE,ODDS
2008-2009 Regular Season,11/02/08,Milwaukee,Road,27,22,26,19,,,,,94,240,36,81,4,11,18,30,10,38,48,21,15,8,14,3,94,93.5,93.5,100.6,92.0,B2B,R.Jefferson,C.Villanueva,A.Bogut,M.Redd,R.Sessions,Tony Brothers,Bill Spooner,5.5,5.5,214.5,213.5/213/215,215.5,190,,,
2008-2009 Regular Season,11/02/08,New York,Home,23,22,16,25,,,,,86,240,30,81,12,36,14,18,11,30,41,19,26,9,16,1,86,93.5,93.5,92.0,100.6,1,D.Lee,Q.Richardson,Z.Randolph,J.Crawford,C.Duhon,,Mark Lindsay,214.5,-5.5,214.5,-5.5-05/-5.5/-5,-5.5,-230,,Boxscore,Odds
2008-2009 Regular Season,11/02/08,Minnesota,Road,20,27,26,12,,,,,85,240,33,77,3,12,16,16,9,29,38,20,19,5,14,4,85,87.1,87.1,97.6,101.0,B2B,R.Gomes,C.Brewer,A.Jefferson,R.Foye,M.Miller,Greg Willard,Jason Phillips,2,2,193.5,191.5/191/192,190,110,,,
2008-2009 Regular Season,11/02/08,Oklahoma City,Home,20,26,24,18,,,,,88,240,37,88,1,3,13,20,19,31,50,15,15,9,13,6,88,87.1,87.1,101.0,97.6,B2B,J.Green,N.Collison,J.Petro,E.Watson,K.Durant,,John Goble,193.5,-2,193.5,-2/-1.5/-1,-1.5,-130,,Boxscore,Odds
2008-2009 Regular Season,11/03/08,Detroit,Road,23,22,31,25,,,,,101,240,42,84,8,16,9,11,16,26,42,23,22,4,8,5,101,77.8,77.8,129.8,106.6,1,T.Prince,A.Johnson,R.Wallace,R.Hamilton,R.Stuckey,Bennett Salvatore,Derrick Stafford,-6,-6,184.5,-6/-4/-3.5,-3,-160,,,
2008-2009 Regular Season,11/03/08,Charlotte,Home,14,29,20,20,,,,,83,240,26,59,3,11,28,35,8,23,31,13,17,6,13,4,83,77.8,77.8,106.6,129.8,1,G.Wallace,J.Dudley,E.Okafor,J.Richardson,R.Felton,,Curtis Blair,184.5,6,184.5,181.5/181/180.5,180,140,,Boxscore,Odds
2008-2009 Regular Season,11/03/08,Chicago,Road,21,26,21,25,,,,,93,240,38,86,5,13,12,18,11,35,46,13,26,7,17,3,93,96.5,96.5,96.4,99.5,3IN4,T.Thomas,L.Deng,D.Gooden,T.Sefolosha,D.Rose,Dick Bavetta,Derek Richardson,7,7,196,197u08/197,196,290,,,
2008-2009 Regular Season,11/03/08,Orlando,Home,31,19,26,20,,,,,96,240,33,80,9,27,21,31,16,33,49,16,19,12,19,8,96,96.5,96.5,99.5,96.4,3IN4,H.Turkoglu,R.Lewis,D.Howard,M.Pietrus,J.Nelson,,Bill Kennedy,196,-7,196,-6.5/-7/-7.5,-8,-350,,Boxscore,Odds
2008-2009 Regular Season,11/03/08,Sacramento,Road,23,25,17,26,,,,,91,240,36,76,4,15,15,18,7,21,28,25,25,8,19,3,91,92.4,92.4,98.5,135.3,3IN4,J.Salmons,M.Moore,S.Hawes,K.Martin,B.Udrih,Joe DeRosa,Leon Wood,12,12,198,197.5/198/198.5,199,650,,,
2008-2009 Regular Season,11/03/08,Philadelphia,Home,35,33,25,32,,,,,125,240,45,76,10,13,25,35,11,23,34,24,19,8,14,4,125,92.4,92.4,135.3,98.5,3IN4,T.Young,E.Brand,S.Dalembert,A.Iguodala,A.Miller,,Pat Fraher,198,-12,198,-12-05/-12,-11.5,-900,,Boxscore,Odds
2008-2009 Regular Season,11/03/08,Golden State,Road,24,21,22,12,,,,,79,240,33,96,3,20,10,14,17,31,48,15,22,7,12,4,79,90.8,90.8,87.0,99.1,3IN4,C.Maggette,A.Harrington,A.Biedrins,S.Jackson,D.Nelson,James Capers,Monty McCutchen,-1.5,-1.5,195,PK/-1/-1.5,-2,-130,,,
2008-2009 Regular Season,11/03/08,Memphis,Home,29,20,24,17,,,,,90,240,36,78,4,9,14,21,11,36,47,22,15,7,15,5,90,90.8,90.8,99.1,87.0,3IN4,R.Gay,D.Arthur,M.Gasol,O.Mayo,M.Conley,,Leroy Richardson,195,1.5,195,199.5/200/200.5,201,110,,Boxscore,Odds
2008-2009 Regular Season,11/03/08,Cleveland,Road,28,23,21,28,,,,,100,240,35,79,5,14,25,32,18,34,52,19,23,11,10,6,100,84.3,84.3,118.7,96.1,1,L.James,B.Wallace,Z.Ilgauskas,D.West,M.Williams,Steve Javie,Rodney Mott,2.5,2.5,191.5,193/193.5/194,194.5,155,,,
2008-2009 Regular Season,11/03/08,Dallas,Home,16,26,24,15,,,,,81,240,29,71,3,15,20,26,9,26,35,16,20,5,14,3,81,84.3,84.3,96.1,118.7,1,J.Howard,D.Nowitzki,E.Dampier,A.Wright,J.Kidd,,Scott Wall,191.5,-2.5,191.5,-2.5/-3/-3.5,-4,-175,,Boxscore,Odds
2008-2009 Regular Season,11/03/08,Utah,Road,16,20,29,24,,,,,89,240,32,77,0,10,25,31,11,33,44,19,20,14,9,1,89,86.1,86.1,103.4,84.8,1,C.Miles,C.Boozer,M.Okur,R.Brewer,R.Price,Joe Crawford,Michael Smith,-6.5,-6.5,184,-6.5/-6/-5.5,-5,-220,,,
2008-2009 Regular Season,11/03/08,LA Clippers,Home,20,15,25,13,,,,,73,240,29,72,6,19,9,20,10,28,38,16,24,4,18,6,73,86.1,86.1,84.8,103.4,3IN4,A.Thornton,T.Thomas,C.Kaman,C.Mobley,M.Taylor,,Eric Dalen,184,6.5,184,184.5/184/183,183.5,180,,Boxscore,Odds
2008-2009 Regular Season,11/04/08,Phoenix,Road,32,33,27,22,,,,,114,240,43,68,12,18,16,23,4,36,40,31,19,7,19,9,114,93.0,93.0,122.6,92.5,2,M.Barnes,A.Stoudemire,S.ONeal,R.Bell,S.Nash,Greg Willard,Tony Brown,-4,-4,203,-6/-6.5/-7,-6.5,-270,,,
2008-2009 Regular Season,11/04/08,New Jersey,Home,27,28,22,9,,,,,86,240,28,83,7,22,23,26,12,23,35,16,18,10,15,4,86,93.0,93.0,92.5,122.6,2,B.Simmons,Y.Jianlian,J.Boone,V.Carter,D.Harris,,Olandis Poole,203,4,203,201/201.5/200.5,202,230,,Boxscore,Odds
2008-2009 Regular Season,11/04/08,Boston,Road,28,30,23,22,,,,,103,240,40,77,3,12,20,27,14,32,46,21,24,10,16,5,103,90.5,90.5,113.8,109.4,2,P.Pierce,K.Garnett,K.Perkins,R.Allen,R.Rondo,Scott Foster,Ed Malloy,2,2,178,177/176.5/177,177.5,135,,,
2008-2009 Regular Season,11/04/08,Houston,Home,22,31,25,21,,,,,99,240,34,87,7,24,24,28,15,26,41,19,24,9,11,1,99,90.5,90.5,109.4,113.8,2,R.Artest,L.Scola,Y.Ming,T.McGrady,R.Alston,,Haywoode Workman,178,-2,178,-3/-2.5/-3,-3.5,-155,,Boxscore,Odds
2008-2009 Regular Season,11/04/08,Dallas,Road,23,31,22,22,,,,,98,240,43,81,7,17,5,5,9,36,45,22,15,4,7,1,98,79.2,79.2,123.8,102.3,3IN4-B2B,J.Howard,D.Nowitzki,E.Dampier,J.Terry,J.Kidd,Eddie Rush,Gary Zielinski,3.5,3.5,190,190/188.5,188,165,,,
2008-2009 Regular Season,11/04/08,San Antonio,Home,16,20,22,23,,,,,81,240,30,72,7,20,14,20,8,26,34,12,12,5,7,2,81,79.2,79.2,102.3,123.8,3+,B.Bowen,T.Duncan,M.Bonner,M.Finley,T.Parker,,David Guthrie,190,-3.5,190,-3.5/-4,-4.5,-190,,Boxscore,Odds
2008-2009 Regular Season,11/05/08,Phoenix,Road,27,32,31,23,,,,,113,240,43,77,5,16,22,29,8,35,43,30,23,14,16,9,113,98.1,98.1,115.2,105.0,B2B,G.Hill,A.Stoudemire,S.ONeal,R.Bell,S.Nash,Joe DeRosa,Leon Wood,-3.5,-3.5,201,-3.5/-3/-2.5,-3,-150,,,
2008-2009 Regular Season,11/05/08,Indiana,Home,38,28,18,19,,,,,103,240,37,83,9,25,20,27,8,28,36,16,23,8,15,3,103,98.1,98.1,105.0,115.2,3+,D.Granger,T.Murphy,J.Foster,M.Daniels,T.Ford,,Pat Fraher,201,3.5,201,205/206.5/207,208,130,,Boxscore,Odds
2008-2009 Regular Season,11/05/08,Detroit,Road,20,34,22,24,,,,,100,240,39,85,3,12,19,22,10,33,43,21,18,6,5,5,100,87.4,87.4,114.5,106.4,1,T.Prince,A.Johnson,R.Wallace,R.Hamilton,R.Stuckey,Joe Forte,Ken Mauer,2.5,2.5,182.5,183/182.5/181.5,181,145,,,
2008-2009 Regular Season,11/05/08,Toronto,Home,23,23,25,22,,,,,93,240,34,75,6,15,19,21,6,32,38,18,15,3,11,3,93,87.4,87.4,106.4,114.5,3+,J.Moon,C.Bosh,J.ONeal,A.Parker,J.Calderon,,Matt Boland,182.5,-2.5,182.5,-3-05/-3/-4,-3.5,-165,,Boxscore,Odds
2008-2009 Regular Season,11/05/08,Philadelphia,Road,17,21,25,20,,,,,83,240,27,72,5,15,24,26,11,33,44,11,21,8,25,4,83,94.9,94.9,87.5,111.7,1,T.Young,E.Brand,S.Dalembert,A.Iguodala,A.Miller,Scott Foster,Bill Spooner,-3,-3,190,-3/-2.5/-3,-3.5,-160,,,
2008-2009 Regular Season,11/05/08,Miami,Home,24,35,16,31,,,,,106,240,39,83,6,20,22,28,12,29,41,21,19,18,14,8,106,94.9,94.9,111.7,87.5,3+,S.Marion,M.Beasley,U.Haslem,D.Wade,M.Chalmers,,Derek Richardson,190,3,190,190u08,190.5,140,,Boxscore,Odds
2008-2009 Regular Season,11/05/08,Charlotte,Road,20,31,25,22,,,,,98,240,41,84,5,10,11,15,18,26,44,16,16,13,18,2,98,91.2,91.2,107.4,110.7,1,G.Wallace,J.Dudley,E.Okafor,J.Richardson,R.Felton,Steve Javie,Bill Kennedy,4.5,4.5,204,205.5/205/204.5,204,145,,,
2008-2009 Regular Season,11/05/08,New York,Home,19,32,30,20,,,,,101,240,38,77,12,26,13,14,9,27,36,21,15,10,21,4,101,91.2,91.2,110.7,107.4,2,D.Lee,Q.Richardson,Z.Randolph,J.Crawford,C.Duhon,,Tony Brown,204,-4.5,204,-5.5/-5/-4.5,-4,-165,,Boxscore,Odds
2008-2009 Regular Season,11/05/08,Chicago,Road,24,21,26,22,,,,,93,240,31,79,8,21,23,27,8,27,35,21,21,7,12,4,93,92.8,92.8,100.3,115.4,1,L.Deng,T.Thomas,D.Gooden,T.Sefolosha,D.Rose,David Jones,Mark Wunderlich,7.5,7.5,186,186u10/186,186.5,335,,,
2008-2009 Regular Season,11/05/08,Cleveland,Home,30,27,26,24,,,,,107,240,37,82,5,15,28,33,11,35,46,17,20,9,12,5,107,92.8,92.8,115.4,100.3,1,L.James,B.Wallace,Z.Ilgauskas,D.West,M.Williams,,Eli Roe,186,-7.5,186,-8.5/-8/-8.5,-9,-430,,Boxscore,Odds
2008-2009 Regular Season,11/05/08,Washington,Road,17,28,33,20,6,,,,104,265,34,78,2,18,34,51,14,30,44,19,27,12,19,5,104,103.9,94.1,100.1,107.8,3+,A.Jamison,C.Butler,A.Blatche,D.Stevenson,A.Daniels,James Capers,Monty McCutchen,1.5,1.5,189.5,+1-05/+1/-1,-1.5,-115,,,
2008-2009 Regular Season,11/05/08,Milwaukee,Home,30,9,27,32,14,,,,112,265,45,91,5,17,17,26,12,33,45,37,34,8,17,5,112,103.9,94.1,107.8,100.1,2,R.Jefferson,C.Villanueva,A.Bogut,C.Bell,L.Ridnour,,Brian Forte,189.5,-1.5,189.5,189.5u11/189/188.5,188,105,,Boxscore,Odds
2008-2009 Regular Season,11/05/08,Atlanta,Road,24,22,12,29,,,,,87,240,34,79,12,30,7,13,13,32,45,19,20,7,14,4,87,82.4,82.4,105.6,95.9,3+,M.Williams,J.Smith,A.Horford,J.Johnson,M.Bibby,Ron Garretson,Leroy Richardson,9,9,194.5,195/194.5/193,192.5,335,,,
2008-2009 Regular Season,11/05/08,New Orleans,Home,16,24,22,17,,,,,79,240,30,71,7,20,12,15,8,27,35,24,18,9,14,5,79,82.4,82.4,95.9,105.6,3+,P.Stojakovic,D.West,T.Chandler,M.Peterson,C.Paul,,Jason Phillips,194.5,-9,194.5,-9-05/-9+03/-9,-8.5,-430,,Boxscore,Odds
2008-2009 Regular Season,11/05/08,Boston,Road,21,30,19,26,,,,,96,240,36,83,7,17,17,23,12,37,49,25,19,10,12,5,96,91.3,91.3,105.1,90.9,B2B,P.Pierce,K.Garnett,K.Perkins,R.Rondo,R.Allen,Bob Delaney,Michael Smith,-8.5,-8.5,180.5,-8.5-07/-8.5/-9,-10,-550,,,
2008-2009 Regular Season,11/05/08,Oklahoma City,Home,29,15,11,28,,,,,83,240,31,84,6,13,15,19,13,33,46,15,23,5,15,5,83,91.3,91.3,90.9,105.1,2,J.Green,N.Collison,J.Petro,E.Watson,K.Durant,,Mark Ayotte,180.5,8.5,180.5,182/182.5/183,182,425,,Boxscore,Odds
2008-2009 Regular Season,11/05/08,Portland,Road,23,29,26,18,,,,,96,240,32,73,10,19,22,27,15,20,35,19,24,8,16,6,96,84.3,84.3,113.9,122.3,3+,N.Batum,L.Aldridge,J.Przybilla,B.Roy,S.Blake,Dick Bavetta,Marc Davis,7.5,7.5,186.5,186.5o08/186.5/185.5,185,240,,,
2008-2009 Regular Season,11/05/08,Utah,Home,23,22,29,29,,,,,103,240,39,74,4,11,21,22,12,26,38,24,20,7,16,1,103,84.3,84.3,122.3,113.9,1,C.Miles,C.Boozer,M.Okur,R.Brewer,R.Price,,Sean Wright,186.5,-7.5,186.5,-7.5EVEN/-7.5/-7,-6.5,-280,,Boxscore,Odds
2008-2009 Regular Season,11/05/08,Memphis,Road,17,24,27,27,,,,,95,240,31,71,11,23,22,32,13,19,32,19,21,12,15,0,95,86.5,86.5,109.8,115.6,1,R.Gay,D.Arthur,M.Gasol,O.Mayo,M.Conley,Jimmy Clark,Sean Corbin,4,4,193.5,193/193.5/193,192,110,,,
2008-2009 Regular Season,11/05/08,Sacramento,Home,24,24,33,19,,,,,100,240,39,74,6,10,16,23,9,27,36,24,22,8,17,2,100,86.5,86.5,115.6,109.8,1,J.Salmons,M.Moore,S.Hawes,K.Martin,B.Udrih,,Eric Dalen,193.5,-4,193.5,-3.5/-3/-2.5,-2,-130,,Boxscore,Odds
2008-2009 Regular Season,11/05/08,Denver,Road,35,24,21,21,,,,,101,240,39,88,2,15,21,25,14,34,48,25,28,10,20,6,101,99.1,99.1,101.9,112.0,3+,C.Anthony,K.Martin,N.Hilario,D.Jones,A.Carter,Mike Callahan,Rodney Mott,4,4,205.5,206.5/208/210,210.5,130,,,
2008-2009 Regular Season,11/05/08,Golden State,Home,28,30,26,27,,,,,111,240,42,90,2,16,25,36,17,29,46,21,22,8,10,11,111,99.1,99.1,112.0,101.9,1,A.Harrington,R.Turiaf,A.Biedrins,S.Jackson,D.Nelson,,Phil Robinson,205.5,-4,205.5,-3.5/-3/-2.5,-3.5,-150,,Boxscore,Odds
2008-2009 Regular Season,11/05/08,LA Clippers,Road,29,22,17,20,,,,,88,240,35,90,8,23,10,15,12,32,44,20,32,8,16,6,88,97.7,97.7,90.1,108.5,1,A.Thornton,M.Camby,C.Kaman,C.Mobley,B.Davis,Tony Brothers,Tom Washington,15,15,191,193.5/191.5/191,191.5,1000,,,
2008-2009 Regular Season,11/05/08,LA Lakers,Home,27,20,25,34,,,,,106,240,33,85,8,22,32,45,15,39,54,14,17,12,12,9,106,97.7,97.7,108.5,90.1,3+,V.Radmanovic,P.Gasol,A.Bynum,K.Bryant,D.Fisher,,Zach Zarba,191,-15,191,-15-05/-15/-14,-13.5,-1500,,Boxscore,Odds
2008-2009 Regular Season,11/05/08,San Antonio,Road,18,27,29,32,10,13,,,129,290,50,97,6,13,23,28,9,38,47,25,25,3,12,2,129,111.5,92.3,115.7,112.1,B2B,B.Bowen,T.Duncan,M.Bonner,M.Finley,T.Parker,Dan Crawford,Derrick Stafford,-4,-4,184.5,-3.5/-4/-4.5,-5,-190,,,
2008-2009 Regular Season,11/05/08,Minnesota,Home,18,31,22,35,10,9,,,125,290,47,106,8,19,23,28,11,35,46,35,26,5,10,8,125,111.5,92.3,112.1,115.7,2,C.Brewer,R.Gomes,A.Jefferson,M.Miller,R.Foye,,Curtis Blair,184.5,4,184.5,182.5/182/181.5,181,165,,Boxscore,Odds
2008-2009 Regular Season,11/06/08,Philadelphia,Road,16,27,23,22,,,,,88,240,36,95,5,17,11,13,17,37,54,18,20,5,14,4,88,92.5,92.5,95.2,106.0,3IN4-B2B,T.Young,E.Brand,S.Dalembert,A.Iguodala,A.Miller,Ron Olesiak,Greg Willard,4.5,4.5,191.5,194/193.5/193,194,175,,,
2008-2009 Regular Season,11/06/08,Orlando,Home,30,24,21,23,,,,,98,240,37,82,9,25,15,26,11,35,46,21,15,7,10,7,98,92.5,92.5,106.0,95.2,2,H.Turkoglu,R.Lewis,D.Howard,M.Pietrus,J.Nelson,,Courtney Kirkland,191.5,-4.5,191.5,-4.5/-5/-5.5,-5,-210,,Boxscore,Odds
2008-2009 Regular Season,11/06/08,Houston,Road,18,33,20,19,9,,,,99,265,37,78,6,12,19,23,5,31,36,21,23,6,8,2,99,89.8,81.3,110.3,112.5,1,R.Artest,L.Scola,Y.Ming,T.McGrady,R.Alston,Violet Palmer,Bennett Salvatore,-5,-5,184,-5/-5-15/-5,-5.5,-220,,,
2008-2009 Regular Season,11/06/08,Portland,Home,21,31,22,16,11,,,,101,265,41,89,6,18,13,17,16,32,48,25,26,2,12,7,101,89.8,81.3,112.5,110.3,B2B,N.Batum,L.Aldridge,J.Przybilla,B.Roy,S.Blake,,John Goble,184,5,184,183.5/184/184.5,184,180,,Boxscore,Odds
2008-2009 Regular Season,11/07/08,New Orleans,Road,28,7,26,28,,,,,89,240,32,76,11,28,14,19,11,26,37,21,27,9,17,5,89,84.4,84.4,105.5,109.0,1,P.Stojakovic,D.West,T.Chandler,M.Peterson,C.Paul,Joe Crawford,Jack Nies,-7.5,-7.5,186,-7.5/-7.5-03/-7.5,-7.5-05,-330,,,
2008-2009 Regular Season,11/07/08,Charlotte,Home,26,21,19,26,,,,,92,240,28,67,7,18,29,31,10,27,37,15,22,10,14,3,92,84.4,84.4,109.0,105.5,1,G.Wallace,J.Dudley,E.Okafor,J.Richardson,R.Felton,,Bennie Adams,186,7.5,186,186/186.5/185,185.5,270,,Boxscore,Odds
2008-2009 Regular Season,11/07/08,New York,Road,29,35,25,25,,,,,114,240,46,90,13,32,9,19,4,32,36,36,21,7,10,0,114,101.0,101.0,112.9,107.0,1,Q.Richardson,W.Chandler,Z.Randolph,J.Crawford,C.Duhon,Scott Foster,Scott Wall,5.5,5.5,208.5,210/210.5/211,211.5,210,,,
2008-2009 Regular Season,11/07/08,Washington,Home,28,30,30,20,,,,,108,240,46,89,5,16,11,19,9,41,50,27,16,3,12,7,108,101.0,101.0,107.0,112.9,1,C.Butler,A.Jamison,E.Thomas,D.Stevenson,A.Daniels,,Eric Lewis,208.5,-5.5,208.5,-5.5-05/-6-05/-5.5-05,-6-05,-250,,Boxscore,Odds
2008-2009 Regular Season,11/07/08,Toronto,Road,26,24,19,23,,,,,92,240,35,81,4,9,18,22,7,25,32,30,15,1,12,7,92,92.5,92.5,99.5,119.0,1,J.Moon,C.Bosh,J.ONeal,A.Parker,J.Calderon,Bill Spooner,Derek Richardson,3.5,3.5,182.5,185/183/183.5,184,110,,,
2008-2009 Regular Season,11/07/08,Atlanta,Home,31,31,21,27,,,,,110,240,44,81,12,20,10,13,7,34,41,34,23,5,14,5,110,92.5,92.5,119.0,99.5,1,M.Williams,J.Smith,A.Horford,J.Johnson,M.Bibby,,Bill Kennedy,182.5,-3.5,182.5,-3/-3-05/-2.5-05,-2-05,-130,,Boxscore,Odds
2008-2009 Regular Season,11/07/08,Milwaukee,Road,30,17,23,19,,,,,89,240,31,78,6,15,21,28,12,32,44,17,24,8,22,2,89,98.1,98.1,90.7,102.9,1,R.Jefferson,C.Villanueva,A.Bogut,C.Bell,L.Ridnour,Joe Forte,Eddie Rush,13.5,13.5,185,185/184.5/184,183.5,1750,,,
2008-2009 Regular Season,11/07/08,Boston,Home,23,32,20,26,,,,,101,240,38,79,4,17,21,27,9,34,43,28,26,13,18,11,101,98.1,98.1,102.9,90.7,3IN4,P.Pierce,K.Garnett,K.Perkins,R.Allen,R.Rondo,,Matt Boland,185,-13.5,185,-13.5EVEN/-13.5-05/-14-05,-14.5-05,-2350,,Boxscore,Odds
2008-2009 Regular Season,11/07/08,Indiana,Road,29,19,26,33,,,,,107,240,43,90,10,26,11,11,19,25,44,28,25,7,24,4,107,95.1,95.1,112.5,116.7,1,D.Granger,T.Murphy,J.Foster,M.Daniels,T.Ford,Dan Crawford,Derrick Stafford,9,9,192,192/192.5/193,193.5,340,,,
2008-2009 Regular Season,11/07/08,Cleveland,Home,20,23,28,40,,,,,111,240,40,77,7,20,24,28,7,23,30,22,19,9,15,10,111,95.1,95.1,116.7,112.5,1,L.James,B.Wallace,Z.Ilgauskas,D.West,M.Williams,,Tony Brown,192,-9,192,-9/-9-05,-8.5-05,-440,,Boxscore,Odds
2008-2009 Regular Season,11/07/08,Detroit,Road,27,17,26,26,,,,,96,240,28,75,10,25,30,39,12,32,44,22,25,4,9,4,96,87.1,87.1,110.3,118.3,1,T.Prince,A.Johnson,R.Wallace,R.Hamilton,A.Iverson,Monty McCutchen,Leon Wood,7,7,190.5,-7-13/-7/-7.5,-7.5-05,-340,,,
2008-2009 Regular Season,11/07/08,New Jersey,Home,14,25,33,31,,,,,103,240,35,82,3,13,30,36,14,36,50,17,32,5,6,3,103,87.1,87.1,118.3,110.3,2,B.Simmons,Y.Jianlian,J.Boone,V.Carter,D.Harris,,Brian Forte,190.5,-7,190.5,190.5o12/190.5,191,280,,Boxscore,Odds
2008-2009 Regular Season,11/07/08,Miami,Road,26,24,25,24,,,,,99,240,36,77,7,16,20,22,7,38,45,23,12,11,8,4,99,88.3,88.3,112.2,94.0,1,M.Beasley,S.Marion,U.Haslem,D.Wade,M.Chalmers,Joe DeRosa,Pat Fraher,6.5,6.5,189,189.5/190/191.5,192,240,,,
2008-2009 Regular Season,11/07/08,San Antonio,Home,12,20,24,27,,,,,83,240,32,85,11,35,8,13,12,32,44,22,19,2,14,4,83,88.3,88.3,94.0,112.2,3IN4,B.Bowen,T.Duncan,K.Thomas,R.Mason,T.Parker,,Olandis Poole,189,-6.5,189,-6.5-05/-6-05/-6.5-05,-7-05,-280,,Boxscore,Odds
2008-2009 Regular Season,11/07/08,Phoenix,Road,17,17,25,24,,,,,83,240,28,69,4,10,23,29,5,28,33,17,19,5,18,4,83,90.8,90.8,91.4,110.2,3IN4,G.Hill,A.Stoudemire,R.Lopez,R.Bell,S.Nash,Ron Garretson,Jason Phillips,-4,-4,204.5,-4.5-05/-5-05/-4.5-05,-4-05,-175,,,
2008-2009 Regular Season,11/07/08,Chicago,Home,20,28,31,21,,,,,100,240,40,77,6,16,14,24,10,37,47,22,26,15,12,5,100,90.8,90.8,110.2,91.4,1,L.Deng,D.Gooden,A.Gray,K.Hinrich,D.Rose,,Curtis Blair,204.5,4,204.5,205/205.5/205,204.5,155,,Boxscore,Odds
2008-2009 Regular Season,11/07/08,Oklahoma City,Road,15,14,34,34,,,,,97,240,35,81,5,8,22,30,10,26,36,15,29,10,14,5,97,94.9,94.9,102.2,109.6,1,J.Green,N.Collison,J.Petro,K.Durant,E.Watson,Sean Corbin,Gary Zielinski,11.5,11.5,181.5,184/184.5/186,186.5,650,,,
2008-2009 Regular Season,11/07/08,Utah,Home,29,29,20,26,,,,,104,240,36,72,6,13,26,36,11,34,45,31,20,7,19,6,104,94.9,94.9,109.6,102.2,1,C.Miles,C.Boozer,M.Okur,R.Brewer,R.Price,,Eli Roe,181.5,-11.5,181.5,-11-05/-11.5-05/-12-05,-12.5-05,-900,,Boxscore,Odds
2008-2009 Regular Season,11/07/08,Minnesota,Road,27,28,24,30,,,,,109,240,36,84,8,23,29,33,14,24,38,24,23,6,8,1,109,90.0,90.0,121.0,134.4,1,C.Brewer,K.Love,A.Jefferson,M.Miller,S.Telfair,Mike Callahan,Rodney Mott,3.5,3.5,199,197/196.5/196,197,120,,,
2008-2009 Regular Season,11/07/08,Sacramento,Home,36,26,30,29,,,,,121,240,46,84,7,18,22,23,10,30,40,19,28,3,10,5,121,90.0,90.0,134.4,121.0,1,J.Salmons,M.Moore,B.Miller,K.Martin,B.Udrih,,Phil Robinson,199,-3.5,199,-3-05/-2-05/-3-05,-2.5-05,-140,,Boxscore,Odds
2008-2009 Regular Season,11/07/08,Dallas,Road,25,24,23,33,,,,,105,240,39,96,13,35,14,16,17,33,50,24,29,6,17,8,105,97.8,97.8,107.4,110.4,2,J.Howard,D.Nowitzki,E.Dampier,J.Terry,J.Kidd,Jimmy Clark,Mark Wunderlich,1,1,202,205/205.5/206,206.5,-101,,,
2008-2009 Regular Season,11/07/08,Denver,Home,26,22,31,29,,,,,108,240,34,88,3,12,37,40,14,31,45,19,17,10,11,5,108,97.8,97.8,110.4,107.4,1,C.Anthony,K.Martin,N.Hilario,D.Jones,C.Billups,,Tommy Nunez Jr.,202,-1,202,-1/-1-05/-1.5-05,-1-05,-109,,Boxscore,Odds
2008-2009 Regular Season,11/07/08,Memphis,Road,28,20,33,28,,,,,109,240,41,89,5,17,22,30,17,38,55,20,31,3,13,4,109,97.4,97.4,112.0,106.8,1,R.Gay,D.Arthur,M.Gasol,O.Mayo,M.Conley,Tony Brothers,Tom Washington,6,6,194.5,193.5/193/192,192.5,260,,,
2008-2009 Regular Season,11/07/08,Golden State,Home,30,20,24,30,,,,,104,240,36,84,2,12,30,43,13,28,41,18,24,7,12,10,104,97.4,97.4,106.8,112.0,1,S.Jackson,B.Wright,A.Biedrins,K.Azubuike,C.Watson,,Zach Zarba,194.5,-6,194.5,-6.5/-6.5-05/-7-05,-7.5-05,-320,,Boxscore,Odds
2008-2009 Regular Season,11/07/08,Houston,Road,25,24,22,21,,,,,92,240,34,79,6,16,18,21,12,34,46,18,16,4,13,6,92,86.8,86.8,106.0,95.6,3IN4-B2B,R.Artest,L.Scola,Y.Ming,T.McGrady,R.Alston,Dick Bavetta,Marc Davis,-7,-7,181.5,-6.5-05/-6-05/-5.5-05,-6-05,-240,,,
2008-2009 Regular Season,11/07/08,LA Clippers,Home,18,23,25,17,,,,,83,240,36,83,3,11,8,14,11,29,40,17,18,8,11,6,83,86.8,86.8,95.6,106.0,1,A.Thornton,M.Camby,C.Kaman,C.Mobley,B.Davis,,Sean Wright,181.5,7,181.5,181.5/181,181.5,200,,Boxscore,Odds
2008-2009 Regular Season,11/08/08,New Jersey,Road,27,24,15,14,,,,,80,240,29,75,6,18,16,26,10,27,37,10,22,3,13,3,80,86.5,86.5,92.5,113.3,B2B,B.Simmons,Y.Jianlian,J.Boone,V.Carter,K.Dooling,Scott Foster,Ed Malloy,6.5,6.5,199,198.5/199.5/200,200.5,360,,,
2008-2009 Regular Season,11/08/08,Indiana,Home,32,17,25,24,,,,,98,240,36,82,11,33,15,22,15,36,51,23,22,7,12,5,98,86.5,86.5,113.3,92.5,3IN4-B2B,D.Granger,T.Murphy,J.Foster,M.Daniels,T.Ford,,Mark Lindsay,199,-6.5,199,-7.5/-8/-8.5,-9,-460,,Boxscore,Odds
